grantee_name,grantee_city,grantee_state,grantee_zip,grantee_country,grant_amount,grant_purpose_raw,relationship,foundation_status,grant_bucket,region_id,region_name,region_rule_source,region_relevant,foundation_name,foundation_ein,tax_year,grantee_ein,cash_grant_amount,non_cash_amount,irc_section,source_file,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period
Groundwork Center for Resilient Communities Inc,Traverse City,MI,496845725,US,70000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Grow Greater Englewood - Getting Grown Collective,Chicago,IL,60621,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Guthrie Theater Foundation,Minneapolis,MN,55415,US,50000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Guthrie Theater Foundation,Minneapolis,MN,55415,US,10000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Haitian American Museum of Chicago,Chicago,IL,60640,US,45000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Healthy Hood Chicago,Chicago,IL,60608,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Heartland Alliance for Human Needs & Human Rights,Chicago,IL,60604,US,100000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Hope Chicago Inc,Chicago,IL,60601,US,100000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Hope for Us Network,Chicago,IL,60625,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Hyde Park Art Center,Chicago,IL,60615,US,75000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Hyde Park Art Center,Chicago,IL,60615,US,5000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
IFF,Chicago,IL,60604,US,625000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ignite,Chicago,IL,60601,US,30000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Arts Alliance,Chicago,IL,60606,US,50000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Coalition for Immigrant and Refugee Rights,Chicago,IL,60604,US,100000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Community College System Foundation,Springfield,IL,62701,US,150000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Community College Trustees Association,Springfield,IL,627011711,US,65000.0,Education & Economic Mobility,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Environmental Council Education Fund,Springfield,IL,62701,US,150000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois Environmental Council Education Fund,Springfield,IL,62701,US,5000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Illinois PIRG Education Fund,Chicago,IL,60661,US,100000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Impact for Equity Inc,Chicago,IL,60602,US,225000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Impact for Equity Inc,Chicago,IL,60602,US,5000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Independent Curators International,New York,NY,10013,US,80000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Indiana Latino Institute Inc,Indianapolis,IN,46202,US,100000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Indiana Philanthropy Alliance Inc,Indianapolis,IN,46204,US,3150.0,Membership Grants,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Inner-City Muslim Action Network,Chicago,IL,60629,US,60000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
InnovateEDU Inc,Brooklyn,NY,11202,US,125000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Inside Climate News,Brooklyn,NY,11241,US,150000.0,Journalism,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
International Latino Cultural Center of Chicago,Chicago,IL,60605,US,30000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Investigative Project on Race and Equity,Chicago,IL,60626,US,75000.0,Journalism,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ithaka Harbors Inc,New York,NY,10006,US,80000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Joyce Foundation Employee Matching,Chicago,IL,60654,US,89241.0,Employee Matching,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Just Roots,Chicago,IL,60616,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
JustLeadershipUSA Inc,New York,NY,10037,US,25000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
KnowledgeWorks Foundation - College in High School Alliance,Cincinnati,OH,45202,US,350000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ladies of Virtue NFP,Chicago,IL,60605,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Latino Policy Forum,Chicago,IL,60601,US,225000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Law Forward Inc,Madison,WI,53701,US,100000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Lead With Love Corporation,Chicago,IL,60620,US,10000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
League of Women Voters of Ohio Education Fund,Columbus,OH,43215,US,125000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
League of Women Voters of Ohio Education Fund,Columbus,OH,43215,US,100000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
League of Women Voters of Wisconsin Inc,Madison,WI,537032500,US,145000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Legal Action Chicago LLC,Chicago,IL,60603,US,125000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Little Village Environmental Justice Organization,Chicago,IL,60623,US,188000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Live Free Illinois,Chicago,IL,60653,US,50000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Loyola University of Chicago,Chicago,IL,60611,US,25000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
LYTE Collective,Chicago,IL,60639,US,30000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Mandala Arts,Chicago,IL,60659,US,75000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Marquette University - Diedrich College of Communication,Milwaukee,WI,532011881,US,100000.0,Journalism,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
MDRC,New York,NY,10281,US,150000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Metropolitan Planning Council,Chicago,IL,60603,US,250000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Community College Association Foundation,Lansing,MI,48933,US,60000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Community College Association Foundation,Lansing,MI,48933,US,25000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Department of Health and Human Services,Lansing,MI,48933,US,400000.0,Environment,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Environmental Council,Lansing,MI,48933,US,260000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan League of Conservation Voters Education Fund,Ann Arbor,MI,48104,US,300000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan League of Conservation Voters Education Fund,Ann Arbor,MI,48104,US,200000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Municipal League Foundation,Ann Arbor,MI,48105,US,250000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Municipal League Foundation - Growing Michigan Together Council,Ann Arbor,MI,48105,US,100000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan State University - College of Education,East Lansing,MI,488241034,US,125000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan State University - Institute for Public Policy and Social Research,East Lansing,MI,48824,US,100000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Michigan Voices,Detroit,MI,48201,US,100000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Midwest Energy Efficiency Alliance,Chicago,IL,60606,US,200000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Mikva Challenge Grant Foundation Inc,Chicago,IL,60604,US,75000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Mikva Challenge Grant Foundation Inc,Chicago,IL,60604,US,60000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Mikva Challenge Grant Foundation Inc,Chicago,IL,60604,US,5000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Milwaukee Water Commons Inc,Milwaukee,WI,53205,US,75000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minneapolis - St Paul Regional Economic Development Partnership,St Paul,MN,55101,US,150000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minneapolis Foundation - Midwest Environmental Justice Network,Minneapolis,MN,55402,US,400000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minneapolis Foundation - Midwest Environmental Justice Network,Minneapolis,MN,55402,US,30000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Center for Environmental Advocacy,St Paul,MN,55104,US,200000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Center for Environmental Advocacy,St Paul,MN,55104,US,80000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Council on Foundations,Minneapolis,MN,554012575,US,76500.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Council on Foundations,Minneapolis,MN,554012575,US,6500.0,Membership Grants,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Education Equity Partnership,St Paul,MN,55114,US,125000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Environmental Partnership,St Paul,MN,55103,US,150000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Justice Research Center,Roseville,MN,55113,US,200000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota State College Student Association,West Saint Paul,MN,55118,US,75000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Minnesota Voice,St Paul,MN,55114,US,100000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
MinnPost,Minneapolis,MN,55414,US,75000.0,Journalism,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
National Cambodian Museum & Killing Fields Memorial,Chicago,IL,60625,US,40000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
National Center for Teacher Residencies Inc,Chicago,IL,60642,US,125000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
National Museum of Mexican Art,Chicago,IL,606082706,US,75000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
National Public Housing Museum,Chicago,IL,60654,US,75000.0,Culture,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Natural Resources Defense Council Inc,New York,NY,10011,US,300000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Natural Resources Defense Council Inc,New York,NY,10011,US,125000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
NeighborSpace,Chicago,IL,60612,US,25000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
NEO Philanthropy Inc - Funders' Committee of Civic Participation,New York,NY,10018,US,125000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
NEO Philanthropy Inc - Funders' Committee of Civic Participation,New York,NY,10018,US,15000.0,Membership Grants,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
NEO Philanthropy Inc - State Infrastructure Fund,New York,NY,10018,US,250000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
NEO Philanthropy Inc - Students Learn Students Vote,New York,NY,10018,US,200000.0,Democracy,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New Leaders,New York,NY,10011,US,25000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New Life Centers,Chicago,IL,60632,US,50000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New Moms Inc,Chicago,IL,60651,US,15000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New Moms Inc,Chicago,IL,60651,US,5000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New York University - The Policing Project,New York,NY,10012,US,86830.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
New York University - The Policing Project,New York,NY,10012,US,50000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northern Illinois University - Education Systems Center,Dekalb,IL,60115,US,200000.0,Education & Economic Mobility,NONE,GOV,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northwest Side Housing Center,Chicago,IL,60639,US,40000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northwestern University,Evanston,IL,60208,US,100000.0,Journalism,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northwestern University,Evanston,IL,60208,US,203386.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northwestern University,Evanston,IL,60208,US,50000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Northwestern University - Children and Family Justice Center,Chicago,IL,60611,US,150000.0,Gun Violence Prevention & Justice Reform,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio Environmental Council,Columbus,OH,43212,US,360000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio Environmental Council,Columbus,OH,43212,US,164000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio Environmental Council,Columbus,OH,43212,US,20000.0,President's Discretionary Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio Mayors Alliance Foundation,Columbus,OH,43215,US,125000.0,Mission Fund,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio Organizing Collaborative - Ohio Student Association,Youngstown,OH,44503,US,75000.0,Education & Economic Mobility,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
Ohio State University Foundation - Ohio Sea Grant College Program,Columbus,OH,432710811,US,50000.0,Environment,NONE,PC,3a,great_lakes,Great Lakes,preset,True,The Joyce Foundation,36-6079185,2023.0,,,,,,US,IRS_990,,,USD,,
