foundation_name,foundation_ein,tax_year,grantee_name,grantee_city,grantee_state,grant_amount,grant_purpose_raw,grant_bucket,region_relevant,source_file,grantee_country,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period,grantee_zip,relationship,foundation_status,region_id,region_name,region_rule_source,grantee_ein,cash_grant_amount,non_cash_amount,irc_section
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2021,BUSINESS FAMILY FOUNDATION,MONTREAL,QC,5250.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5250.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2020,AQUAFORUM,MONTREAL,QC,368333.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,368333.0,0.0,CAD,2020,FY 2020,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2020,BUSINESS FAMILY FOUNDATION,MONTREAL,QC,10000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,10000.0,0.0,CAD,2020,FY 2020,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2019,AQUAFORUM,MONTREAL,QC,774333.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,774333.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2019,BUSINESS FAMILY FOUNDATION,MONTREAL,QC,10000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,10000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2019,MOUNT SINAI,MONTREAL,QC,5000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2019,L'ORCHESTRE DE L'AGORA,MONTREAL,,5000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2018,Aquaforum,Montreal,QC,957866.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,957866.0,0.0,CAD,2018,FY 2018,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2018,Business Families Foundation,Montreal,QC,50000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,50000.0,0.0,CAD,2018,FY 2018,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2018,Mount Sinai,Montréal,QC,5000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5000.0,0.0,CAD,2018,FY 2018,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2017,Aquaforum,Montreal,QC,1320870.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,1320870.0,0.0,CAD,2017,FY 2017,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2017,Business Family Foundation,Montreal,QC,50000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,50000.0,0.0,CAD,2017,FY 2017,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2017,Hopital Mount Sinai,Côte Saint-Luc,QC,5000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5000.0,0.0,CAD,2017,FY 2017,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Aquaforum,,,350000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,350000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Foundation de l'école de technologie supérieure (Éts),,,200000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Business Families Foundation,Montareal,QC,50000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,50000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,OTTAWA RIVERKEEPER,,ON,40000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,40000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,The auxiliary Mount Sinai Hospital-Montreal,,,15000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,15000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Charity intelligence Canada,Toronto,ON,10000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,10000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,La Fondation de la famille J.W. McConnell,,,5000.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,5000.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Fondation de l'école de technologie supérieure (ÉTS),,,1750.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,1750.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
DE GASPE BEAUBIEN FOUNDATION LA FONDATION DE GASPE BEAUBIEN,893626242RR0001,2016,Comite Zip du Haut St-Laurent,Valleyfield,QC,500.0,,ca_t3010,True,de-gaspe-beaubien-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,500.0,0.0,CAD,2016,FY 2016,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2023,ENVIRONMENTAL DEFENCE CANADA,TORONTO,ON,460000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,460000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2023,CANADIAN PARKS AND WILDERNESS SOCIETY (CPAWS),OTTAWA,ON,200000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2023,EQUITERRE,MONTREAL,QC,138184.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,138184.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2023,OCEANS NORTH CONSERVATION SOCIETY,OTTAWA,ON,125000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,125000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2022,ENVIRONMENTAL DEFENCE CANADA,TORONTO,ON,463372.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,463372.0,0.0,CAD,2022,FY 2022,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2022,EQUITERRE,MONTREAL,QC,140769.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,140769.0,0.0,CAD,2022,FY 2022,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2022,OCEANS NORTH CONSERVATION SOCIETY,OTTAWA,ON,75000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,75000.0,0.0,CAD,2022,FY 2022,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2022,WORLD WILDLIFE FUND CANADA,TORONTO,ON,50000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,50000.0,0.0,CAD,2022,FY 2022,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2022,OTTAWA PEACE AND ENVIRONMENT RESOURCE CENTRE,OTTAWA,ON,25000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,25000.0,0.0,CAD,2022,FY 2022,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2021,ENVIRONMENTAL DEFENCE CANADA,TORONTO,ON,265000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,265000.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2021,NATURE CANADA,OTTAWA,ON,185000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,185000.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2021,EQUITERRE,MONTREAL,QC,90000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,90000.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2021,WILDLANDS LEAGUE,TORONTO,ON,55065.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,55065.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2021,COMMUNITY FOUNDATIONS OF CANADA,OTTAWA,ON,30000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,30000.0,0.0,CAD,2021,FY 2021,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2020,ENVIRONMENTAL DEFENCE CANADA INC.,TORONTO,ON,280000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,280000.0,0.0,CAD,2020,FY 2020,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2020,OCEANS NORTH,OTTAWA,ON,119070.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,119070.0,0.0,CAD,2020,FY 2020,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2020,EQUITERRE,MONTREAL,QC,90000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,90000.0,0.0,CAD,2020,FY 2020,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2019,ENVIRONMENTAL DEFENCE CANADA INC.,TORONTO,ON,265000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,265000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2019,NATURE UNITED,TORONTO,ON,85720.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,85720.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2019,I.C.C FOUNDATION,OTTAWA,ON,57500.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,57500.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2019,CANADIAN MUSEUM OF NATURE FOUNDATION,OTTAWA,ON,54000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,54000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
Environment Funders Canada / Financeurs en Environnement au Canada,895098515RR0001,2019,EQUITERRE,MONTREAL,QC,20000.0,,ca_t3010,True,environment-funders-candata-grants-raw.csv,CA,CA,CHARITYDATA_CA,20000.0,0.0,CAD,2019,FY 2019,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,UHN FOUNDATION,TORONTO,ON,2170817.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,2170817.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,ST. MICHAEL'S HOSPITAL FOUNDATION,TORONTO,ON,2149102.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,2149102.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,GEORGIAN BAY GENERAL HOSPITAL FOUNDATION,MIDLAND,ON,1080000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,1080000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,TORONTO,ON,689926.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,689926.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,COMMUNITY FOOD CENTRES CANADA,TORONTO,ON,654000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,654000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,DRESS FOR SUCCESS CANADA FOUNDATION,CASSELMAN,ON,550000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,550000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,NISHNAWBE HOMES INCORPORATED,TORONTO,ON,422155.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,422155.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,ONTARIO COLLEGE OF ART & DESIGN,TORONTO,ON,400685.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,400685.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,THE WOODGREEN FOUNDATION,TORONTO,ON,358126.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,358126.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,THE PRINCESS MARGARET CANCER FOUNDATION,TORONTO,ON,305012.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,305012.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,THE ROYAL ONTARIO MUSEUM FOUNDATION,TORONTO,ON,301136.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,301136.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,DAILY BREAD FOOD BANK,TORONTO,ON,299749.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,299749.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,SUNNYBROOK HEALTH SCIENCES CENTRE FOUNDATION,TORONTO,ON,283308.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,283308.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,UNITED WAY OF GREATER TORONTO,TORONTO,ON,274925.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,274925.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,BRANKSOME HALL,TORONTO,ON,245000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,245000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,MS CANADA SP CANADA,TORONTO,ON,223658.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,223658.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,100 STRONG FOUNDATION,YORK,ON,220000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,220000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,THE BLACK BUSINESS AND PROFESSIONAL ASSOCIATION,TORONTO,ON,216831.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,216831.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,ALGOMA TRADITIONAL MUSIC AND DANCE GROUP,DESBARATS,ON,215000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,215000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,KAWARTHA LAND TRUST,PETERBOROUGH,ON,210000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,210000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,NATIONAL ARTS CENTRE FOUNDATION/FONDATION CENTRE NATIONAL DE,OTTAWA,ON,200000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,PSC PARTNERS SEEKING A CURE CANADA,TORONTO,ON,200000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,CANADIAN INSTITUTE FOR ADVANCED RESEARCH-INSTITUT CANADIEN D,TORONTO,ON,200000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,BENEFACTION FOUNDATION,TORONTO,ON,194615.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,194615.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,VIBE ARTS,TORONTO,ON,184558.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,184558.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,BIG BROTHERS BIG SISTERS OF TORONTO,TORONTO,ON,176543.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,176543.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,PETITES-MAINS,MONTRÉAL,QC,167500.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,167500.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,CANADA COMPANY: MANY WAYS TO SERVE,TORONTO,ON,158788.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,158788.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,SECOND HARVEST CANADA / DEUXIÈME RÉCOLTE CANADA,ETOBICOKE,ON,133388.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,133388.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,WELLSPRING CANCER SUPPORT FOUNDATION/FONDATION WELLSPRING PO,TORONTO,ON,130488.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,130488.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,VISIONS OF SCIENCE NETWORK FOR LEARNING,TORONTO,ON,127853.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,127853.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,CORNELL UNIVERSITY,Ithaca,NY,124047.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,124047.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,EPILEPSY TORONTO,EAST YORK,ON,120000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,120000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,FOODSHARE TORONTO,TORONTO,ON,108570.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,108570.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2024,HOLLAND BLOORVIEW KIDS REHABILITATION HOSPITAL FOUNDATION,TORONTO,ON,107000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,107000.0,0.0,CAD,2024,FY 2024,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,SHEILA AND PAUL MARTIN FAMILY FOUNDATION / FONDATION,MONTREAL,QC,26433105.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,26433105.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,ST. MICHAEL'S HOSPITAL FOUNDATION,TORONTO,ON,1354681.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,1354681.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,DRESS FOR SUCCESS CANADA FOUNDATION,CASSELMAN,ON,1100000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,1100000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,THE WOODGREEN FOUNDATION,TORONTO,ON,720419.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,720419.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,UHN FOUNDATION,TORONTO,ON,620457.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,620457.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,NISHNAWBE HOMES INCORPORATED,TORONTO,ON,368688.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,368688.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,UNITED WAY OF GREATER TORONTO,TORONTO,ON,359304.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,359304.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,TORONTO FOUNDATION FOR STUDENT SUCCESS,TORONTO,ON,295989.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,295989.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,CANADIAN INSTITUTE FOR ADVANCED RESEARCH-INSTITUT CANADIEN,TORONTO,ON,249750.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,249750.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,DAILY BREAD FOOD BANK,TORONTO,ON,246177.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,246177.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,THE PRINCESS MARGARET CANCER FOUNDATION,TORONTO,ON,234190.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,234190.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,MS CANADA SP CANADA,TORONTO,ON,213436.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,213436.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,BRANKSOME HALL,TORONTO,ON,201000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,201000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,OUR CHILDREN'S MEDICINE,TORONTO,ON,200000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
TORONTO FOUNDATION,136491875RR0001,2023,PSC PARTNERS SEEKING A CURE CANADA,TORONTO,ON,200000.0,,ca_t3010,True,toronto-foundation-grants-raw.csv,CA,CA,CHARITYDATA_CA,200000.0,0.0,CAD,2023,FY 2023,,,,,,,,,,
